calc_time,symbol,base_asset,quote_asset,index_value
1745974196007,BTCBVOLUSDT,BTCBVOL,USDT,48.5573
1745974197000,BTCBVOLUSDT,BTCBVOL,USDT,48.5572
1745974198003,BTCBVOLUSDT,BTCBVOL,USDT,48.5572
1745974199000,BTCBVOLUSDT,BTCBVOL,USDT,48.5570
1745974200001,BTCBVOLUSDT,BTCBVOL,USDT,48.5569
1745974201000,BTCBVOLUSDT,BTCBVOL,USDT,48.5568
1745974202000,BTCBVOLUSDT,BTCBVOL,USDT,48.5567
1745974203001,BTCBVOLUSDT,BTCBVOL,USDT,48.5566
1745974204001,BTCBVOLUSDT,BTCBVOL,USDT,48.5565
1745974205000,BTCBVOLUSDT,BTCBVOL,USDT,48.5564
1745974206001,BTCBVOLUSDT,BTCBVOL,USDT,48.5564
1745974207001,BTCBVOLUSDT,BTCBVOL,USDT,48.5563
1745974208000,BTCBVOLUSDT,BTCBVOL,USDT,48.5562
1745974209000,BTCBVOLUSDT,BTCBVOL,USDT,48.5561
1745974210000,BTCBVOLUSDT,BTCBVOL,USDT,48.5560
1745974211000,BTCBVOLUSDT,BTCBVOL,USDT,48.5559
1745974212001,BTCBVOLUSDT,BTCBVOL,USDT,48.5558
1745974213000,BTCBVOLUSDT,BTCBVOL,USDT,48.5557
1745974214000,BTCBVOLUSDT,BTCBVOL,USDT,48.5557
1745974215000,BTCBVOLUSDT,BTCBVOL,USDT,48.5556
1745974216002,BTCBVOLUSDT,BTCBVOL,USDT,48.5556
1745974217000,BTCBVOLUSDT,BTCBVOL,USDT,48.5555
1745974218005,BTCBVOLUSDT,BTCBVOL,USDT,48.5554
1745974219000,BTCBVOLUSDT,BTCBVOL,USDT,48.5553
1745974220004,BTCBVOLUSDT,BTCBVOL,USDT,48.5552
1745974221000,BTCBVOLUSDT,BTCBVOL,USDT,48.5552
1745974222000,BTCBVOLUSDT,BTCBVOL,USDT,48.5551
1745974223000,BTCBVOLUSDT,BTCBVOL,USDT,48.5551
1745974224000,BTCBVOLUSDT,BTCBVOL,USDT,48.5550
1745974225001,BTCBVOLUSDT,BTCBVOL,USDT,48.5550
1745974226008,BTCBVOLUSDT,BTCBVOL,USDT,48.5549
1745974227000,BTCBVOLUSDT,BTCBVOL,USDT,48.5549
1745974228000,BTCBVOLUSDT,BTCBVOL,USDT,48.5549
1745974229001,BTCBVOLUSDT,BTCBVOL,USDT,48.5548
1745974230007,BTCBVOLUSDT,BTCBVOL,USDT,48.5548
1745974231000,BTCBVOLUSDT,BTCBVOL,USDT,48.5547
1745974232002,BTCBVOLUSDT,BTCBVOL,USDT,48.5546
1745974233000,BTCBVOLUSDT,BTCBVOL,USDT,48.5546
1745974234001,BTCBVOLUSDT,BTCBVOL,USDT,48.5545
1745974235000,BTCBVOLUSDT,BTCBVOL,USDT,48.5544
1745974236000,BTCBVOLUSDT,BTCBVOL,USDT,48.5544
1745974237001,BTCBVOLUSDT,BTCBVOL,USDT,48.5542
1745974238000,BTCBVOLUSDT,BTCBVOL,USDT,48.5542
1745974239000,BTCBVOLUSDT,BTCBVOL,USDT,48.5541
1745974240001,BTCBVOLUSDT,BTCBVOL,USDT,48.5540
1745974241005,BTCBVOLUSDT,BTCBVOL,USDT,48.5539
1745974242001,BTCBVOLUSDT,BTCBVOL,USDT,48.5538
1745974243001,BTCBVOLUSDT,BTCBVOL,USDT,48.5538
1745974244000,BTCBVOLUSDT,BTCBVOL,USDT,48.5537
1745974245000,BTCBVOLUSDT,BTCBVOL,USDT,48.5536
1745974246000,BTCBVOLUSDT,BTCBVOL,USDT,48.5535
1745974247001,BTCBVOLUSDT,BTCBVOL,USDT,48.5534
1745974248000,BTCBVOLUSDT,BTCBVOL,USDT,48.5533
1745974249000,BTCBVOLUSDT,BTCBVOL,USDT,48.5533
1745974250000,BTCBVOLUSDT,BTCBVOL,USDT,48.5532
1745974251000,BTCBVOLUSDT,BTCBVOL,USDT,48.5531
1745974252001,BTCBVOLUSDT,BTCBVOL,USDT,48.5530
1745974253000,BTCBVOLUSDT,BTCBVOL,USDT,48.5530
1745974254005,BTCBVOLUSDT,BTCBVOL,USDT,48.5529
1745974255000,BTCBVOLUSDT,BTCBVOL,USDT,48.5528
1745974256001,BTCBVOLUSDT,BTCBVOL,USDT,48.5528
1745974257003,BTCBVOLUSDT,BTCBVOL,USDT,48.5527
1745974258000,BTCBVOLUSDT,BTCBVOL,USDT,48.5526
1745974259006,BTCBVOLUSDT,BTCBVOL,USDT,48.5525
1745974260001,BTCBVOLUSDT,BTCBVOL,USDT,48.5525
1745974261000,BTCBVOLUSDT,BTCBVOL,USDT,48.5524
1745974262002,BTCBVOLUSDT,BTCBVOL,USDT,48.5526
1745974263000,BTCBVOLUSDT,BTCBVOL,USDT,48.5528
1745974264001,BTCBVOLUSDT,BTCBVOL,USDT,48.5528
1745974265000,BTCBVOLUSDT,BTCBVOL,USDT,48.5528
1745974266002,BTCBVOLUSDT,BTCBVOL,USDT,48.5528
1745974267000,BTCBVOLUSDT,BTCBVOL,USDT,48.5527
1745974268000,BTCBVOLUSDT,BTCBVOL,USDT,48.5526
1745974269000,BTCBVOLUSDT,BTCBVOL,USDT,48.5526
1745974270001,BTCBVOLUSDT,BTCBVOL,USDT,48.5526
1745974271000,BTCBVOLUSDT,BTCBVOL,USDT,48.5525
1745974272000,BTCBVOLUSDT,BTCBVOL,USDT,48.5525
1745974273002,BTCBVOLUSDT,BTCBVOL,USDT,48.5524
1745974274001,BTCBVOLUSDT,BTCBVOL,USDT,48.5524
1745974275001,BTCBVOLUSDT,BTCBVOL,USDT,48.5524
1745974276000,BTCBVOLUSDT,BTCBVOL,USDT,48.5524
1745974277002,BTCBVOLUSDT,BTCBVOL,USDT,48.5525
1745974278005,BTCBVOLUSDT,BTCBVOL,USDT,48.5525
1745974279000,BTCBVOLUSDT,BTCBVOL,USDT,48.5525
1745974280000,BTCBVOLUSDT,BTCBVOL,USDT,48.5525
1745974281008,BTCBVOLUSDT,BTCBVOL,USDT,48.5525
1745974282002,BTCBVOLUSDT,BTCBVOL,USDT,48.5524
1745974283000,BTCBVOLUSDT,BTCBVOL,USDT,48.5524
1745974284000,BTCBVOLUSDT,BTCBVOL,USDT,48.5524
1745974285000,BTCBVOLUSDT,BTCBVOL,USDT,48.5523
1745974286005,BTCBVOLUSDT,BTCBVOL,USDT,48.5523
1745974287000,BTCBVOLUSDT,BTCBVOL,USDT,48.5523
1745974288003,BTCBVOLUSDT,BTCBVOL,USDT,48.5523
1745974289001,BTCBVOLUSDT,BTCBVOL,USDT,48.5524
1745974290003,BTCBVOLUSDT,BTCBVOL,USDT,48.5524
1745974291000,BTCBVOLUSDT,BTCBVOL,USDT,48.5524
1745974292001,BTCBVOLUSDT,BTCBVOL,USDT,48.5524
1745974293000,BTCBVOLUSDT,BTCBVOL,USDT,48.5525
1745974294001,BTCBVOLUSDT,BTCBVOL,USDT,48.5525
1745974295000,BTCBVOLUSDT,BTCBVOL,USDT,48.5526
1745974296000,BTCBVOLUSDT,BTCBVOL,USDT,48.5528
1745974297000,BTCBVOLUSDT,BTCBVOL,USDT,48.5529
1745974298001,BTCBVOLUSDT,BTCBVOL,USDT,48.5530
1745974299000,BTCBVOLUSDT,BTCBVOL,USDT,48.5531
1745974300000,BTCBVOLUSDT,BTCBVOL,USDT,48.5532
1745974301001,BTCBVOLUSDT,BTCBVOL,USDT,48.5532
1745974302001,BTCBVOLUSDT,BTCBVOL,USDT,48.5533
1745974303001,BTCBVOLUSDT,BTCBVOL,USDT,48.5534
1745974304000,BTCBVOLUSDT,BTCBVOL,USDT,48.5535
1745974305000,BTCBVOLUSDT,BTCBVOL,USDT,48.5536
1745974306001,BTCBVOLUSDT,BTCBVOL,USDT,48.5536
1745974307002,BTCBVOLUSDT,BTCBVOL,USDT,48.5537
1745974308001,BTCBVOLUSDT,BTCBVOL,USDT,48.5536
1745974309005,BTCBVOLUSDT,BTCBVOL,USDT,48.5536
1745974310000,BTCBVOLUSDT,BTCBVOL,USDT,48.5536
1745974311000,BTCBVOLUSDT,BTCBVOL,USDT,48.5537
1745974312000,BTCBVOLUSDT,BTCBVOL,USDT,48.5537
1745974313000,BTCBVOLUSDT,BTCBVOL,USDT,48.5538
1745974314000,BTCBVOLUSDT,BTCBVOL,USDT,48.5538
1745974315006,BTCBVOLUSDT,BTCBVOL,USDT,48.5539
1745974316004,BTCBVOLUSDT,BTCBVOL,USDT,48.5539
1745974317000,BTCBVOLUSDT,BTCBVOL,USDT,48.5540
1745974318000,BTCBVOLUSDT,BTCBVOL,USDT,48.5540
1745974319000,BTCBVOLUSDT,BTCBVOL,USDT,48.5541
1745974320000,BTCBVOLUSDT,BTCBVOL,USDT,48.5541
1745974321002,BTCBVOLUSDT,BTCBVOL,USDT,48.5541
1745974322000,BTCBVOLUSDT,BTCBVOL,USDT,48.5542
1745974323001,BTCBVOLUSDT,BTCBVOL,USDT,48.5542
1745974324001,BTCBVOLUSDT,BTCBVOL,USDT,48.5543
1745974325000,BTCBVOLUSDT,BTCBVOL,USDT,48.5544
1745974326000,BTCBVOLUSDT,BTCBVOL,USDT,48.5545
1745974327002,BTCBVOLUSDT,BTCBVOL,USDT,48.5546
1745974328000,BTCBVOLUSDT,BTCBVOL,USDT,48.5546
1745974329004,BTCBVOLUSDT,BTCBVOL,USDT,48.5546
1745974330000,BTCBVOLUSDT,BTCBVOL,USDT,48.5546
1745974331004,BTCBVOLUSDT,BTCBVOL,USDT,48.5546
1745974332001,BTCBVOLUSDT,BTCBVOL,USDT,48.5546
1745974333001,BTCBVOLUSDT,BTCBVOL,USDT,48.5545
1745974334000,BTCBVOLUSDT,BTCBVOL,USDT,48.5545
1745974335000,BTCBVOLUSDT,BTCBVOL,USDT,48.5546
1745974336002,BTCBVOLUSDT,BTCBVOL,USDT,48.5546
1745974337000,BTCBVOLUSDT,BTCBVOL,USDT,48.5546
1745974338001,BTCBVOLUSDT,BTCBVOL,USDT,48.5547
1745974339000,BTCBVOLUSDT,BTCBVOL,USDT,48.5547
1745974340001,BTCBVOLUSDT,BTCBVOL,USDT,48.5547
1745974341000,BTCBVOLUSDT,BTCBVOL,USDT,48.5547
1745974342000,BTCBVOLUSDT,BTCBVOL,USDT,48.5547
1745974343000,BTCBVOLUSDT,BTCBVOL,USDT,48.5547
1745974344006,BTCBVOLUSDT,BTCBVOL,USDT,48.5547
1745974345000,BTCBVOLUSDT,BTCBVOL,USDT,48.5546
1745974346000,BTCBVOLUSDT,BTCBVOL,USDT,48.5546
1745974347001,BTCBVOLUSDT,BTCBVOL,USDT,48.5546
1745974348001,BTCBVOLUSDT,BTCBVOL,USDT,48.5545
1745974349001,BTCBVOLUSDT,BTCBVOL,USDT,48.5545
1745974350000,BTCBVOLUSDT,BTCBVOL,USDT,48.5544
1745974351003,BTCBVOLUSDT,BTCBVOL,USDT,48.5543
1745974352000,BTCBVOLUSDT,BTCBVOL,USDT,48.5543
1745974353000,BTCBVOLUSDT,BTCBVOL,USDT,48.5543
1745974354000,BTCBVOLUSDT,BTCBVOL,USDT,48.5543
1745974355001,BTCBVOLUSDT,BTCBVOL,USDT,48.5543
1745974356005,BTCBVOLUSDT,BTCBVOL,USDT,48.5542
1745974357000,BTCBVOLUSDT,BTCBVOL,USDT,48.5542
1745974358000,BTCBVOLUSDT,BTCBVOL,USDT,48.5541
1745974359000,BTCBVOLUSDT,BTCBVOL,USDT,48.5541
1745974360005,BTCBVOLUSDT,BTCBVOL,USDT,48.5541
1745974361000,BTCBVOLUSDT,BTCBVOL,USDT,48.5540
1745974362001,BTCBVOLUSDT,BTCBVOL,USDT,48.5540
1745974363000,BTCBVOLUSDT,BTCBVOL,USDT,48.5540
1745974364003,BTCBVOLUSDT,BTCBVOL,USDT,48.5539
1745974365003,BTCBVOLUSDT,BTCBVOL,USDT,48.5539
1745974366001,BTCBVOLUSDT,BTCBVOL,USDT,48.5539
1745974367000,BTCBVOLUSDT,BTCBVOL,USDT,48.5538
1745974368000,BTCBVOLUSDT,BTCBVOL,USDT,48.5538
1745974369001,BTCBVOLUSDT,BTCBVOL,USDT,48.5538
1745974370001,BTCBVOLUSDT,BTCBVOL,USDT,48.5538
1745974371004,BTCBVOLUSDT,BTCBVOL,USDT,48.5537
1745974372001,BTCBVOLUSDT,BTCBVOL,USDT,48.5537
1745974373006,BTCBVOLUSDT,BTCBVOL,USDT,48.5537
1745974374000,BTCBVOLUSDT,BTCBVOL,USDT,48.5537
1745974375004,BTCBVOLUSDT,BTCBVOL,USDT,48.5536
1745974376000,BTCBVOLUSDT,BTCBVOL,USDT,48.5536
1745974377000,BTCBVOLUSDT,BTCBVOL,USDT,48.5536
1745974378006,BTCBVOLUSDT,BTCBVOL,USDT,48.5535
1745974379000,BTCBVOLUSDT,BTCBVOL,USDT,48.5535
1745974380000,BTCBVOLUSDT,BTCBVOL,USDT,48.5535
1745974381002,BTCBVOLUSDT,BTCBVOL,USDT,48.5534
1745974382000,BTCBVOLUSDT,BTCBVOL,USDT,48.5533
1745974383007,BTCBVOLUSDT,BTCBVOL,USDT,48.5532
1745974384004,BTCBVOLUSDT,BTCBVOL,USDT,48.5531
1745974385000,BTCBVOLUSDT,BTCBVOL,USDT,48.5531
1745974386000,BTCBVOLUSDT,BTCBVOL,USDT,48.5530
1745974387000,BTCBVOLUSDT,BTCBVOL,USDT,48.5529
1745974388000,BTCBVOLUSDT,BTCBVOL,USDT,48.5529
1745974389010,BTCBVOLUSDT,BTCBVOL,USDT,48.5528
1745974390003,BTCBVOLUSDT,BTCBVOL,USDT,48.5527
1745974391000,BTCBVOLUSDT,BTCBVOL,USDT,48.5527
1745974392000,BTCBVOLUSDT,BTCBVOL,USDT,48.5526
1745974393000,BTCBVOLUSDT,BTCBVOL,USDT,48.5526
1745974394000,BTCBVOLUSDT,BTCBVOL,USDT,48.5525
1745974395000,BTCBVOLUSDT,BTCBVOL,USDT,48.5525
1745974396000,BTCBVOLUSDT,BTCBVOL,USDT,48.5524
1745974397000,BTCBVOLUSDT,BTCBVOL,USDT,48.5523
1745974398000,BTCBVOLUSDT,BTCBVOL,USDT,48.5523
1745974399005,BTCBVOLUSDT,BTCBVOL,USDT,48.5522
1745974400000,BTCBVOLUSDT,BTCBVOL,USDT,48.5522
1745974401006,BTCBVOLUSDT,BTCBVOL,USDT,48.5521
1745974402001,BTCBVOLUSDT,BTCBVOL,USDT,48.5521
1745974403003,BTCBVOLUSDT,BTCBVOL,USDT,48.5520
1745974404005,BTCBVOLUSDT,BTCBVOL,USDT,48.5520
1745974405004,BTCBVOLUSDT,BTCBVOL,USDT,48.5519
1745974406001,BTCBVOLUSDT,BTCBVOL,USDT,48.5519
1745974407003,BTCBVOLUSDT,BTCBVOL,USDT,48.5518
1745974408000,BTCBVOLUSDT,BTCBVOL,USDT,48.5516
1745974409001,BTCBVOLUSDT,BTCBVOL,USDT,48.5516
1745974410002,BTCBVOLUSDT,BTCBVOL,USDT,48.5515
1745974411000,BTCBVOLUSDT,BTCBVOL,USDT,48.5515
1745974412000,BTCBVOLUSDT,BTCBVOL,USDT,48.5514
1745974413000,BTCBVOLUSDT,BTCBVOL,USDT,48.5515
1745974414000,BTCBVOLUSDT,BTCBVOL,USDT,48.5515
1745974415003,BTCBVOLUSDT,BTCBVOL,USDT,48.5515
1745974416005,BTCBVOLUSDT,BTCBVOL,USDT,48.5516
1745974417000,BTCBVOLUSDT,BTCBVOL,USDT,48.5516
1745974418001,BTCBVOLUSDT,BTCBVOL,USDT,48.5516
1745974419000,BTCBVOLUSDT,BTCBVOL,USDT,48.5516
1745974420008,BTCBVOLUSDT,BTCBVOL,USDT,48.5517
1745974421006,BTCBVOLUSDT,BTCBVOL,USDT,48.5517
1745974422002,BTCBVOLUSDT,BTCBVOL,USDT,48.5517
1745974423001,BTCBVOLUSDT,BTCBVOL,USDT,48.5517
1745974424000,BTCBVOLUSDT,BTCBVOL,USDT,48.5517
1745974425000,BTCBVOLUSDT,BTCBVOL,USDT,48.5517
1745974426000,BTCBVOLUSDT,BTCBVOL,USDT,48.5517
1745974427000,BTCBVOLUSDT,BTCBVOL,USDT,48.5517
1745974428003,BTCBVOLUSDT,BTCBVOL,USDT,48.5517
1745974429007,BTCBVOLUSDT,BTCBVOL,USDT,48.5517
1745974430003,BTCBVOLUSDT,BTCBVOL,USDT,48.5517
1745974431000,BTCBVOLUSDT,BTCBVOL,USDT,48.5517
1745974432000,BTCBVOLUSDT,BTCBVOL,USDT,48.5517
1745974433001,BTCBVOLUSDT,BTCBVOL,USDT,48.5517
1745974434001,BTCBVOLUSDT,BTCBVOL,USDT,48.5517
1745974435002,BTCBVOLUSDT,BTCBVOL,USDT,48.5517
1745974436002,BTCBVOLUSDT,BTCBVOL,USDT,48.5517
1745974437000,BTCBVOLUSDT,BTCBVOL,USDT,48.5517
1745974438001,BTCBVOLUSDT,BTCBVOL,USDT,48.5517
1745974439000,BTCBVOLUSDT,BTCBVOL,USDT,48.5518
1745974440002,BTCBVOLUSDT,BTCBVOL,USDT,48.5518
1745974441002,BTCBVOLUSDT,BTCBVOL,USDT,48.5518
1745974442002,BTCBVOLUSDT,BTCBVOL,USDT,48.5517
1745974443000,BTCBVOLUSDT,BTCBVOL,USDT,48.5517
1745974444000,BTCBVOLUSDT,BTCBVOL,USDT,48.5517
1745974445006,BTCBVOLUSDT,BTCBVOL,USDT,48.5518
1745974446000,BTCBVOLUSDT,BTCBVOL,USDT,48.5518
1745974447002,BTCBVOLUSDT,BTCBVOL,USDT,48.5518
1745974448001,BTCBVOLUSDT,BTCBVOL,USDT,48.5518
1745974449001,BTCBVOLUSDT,BTCBVOL,USDT,48.5518
1745974450011,BTCBVOLUSDT,BTCBVOL,USDT,48.5519
1745974451002,BTCBVOLUSDT,BTCBVOL,USDT,48.5520
1745974452000,BTCBVOLUSDT,BTCBVOL,USDT,48.5521
1745974453001,BTCBVOLUSDT,BTCBVOL,USDT,48.5522
1745974454005,BTCBVOLUSDT,BTCBVOL,USDT,48.5523
1745974455001,BTCBVOLUSDT,BTCBVOL,USDT,48.5525
1745974456000,BTCBVOLUSDT,BTCBVOL,USDT,48.5526
1745974457001,BTCBVOLUSDT,BTCBVOL,USDT,48.5528
1745974458002,BTCBVOLUSDT,BTCBVOL,USDT,48.5529
1745974459001,BTCBVOLUSDT,BTCBVOL,USDT,48.5530
1745974460000,BTCBVOLUSDT,BTCBVOL,USDT,48.5532
1745974461001,BTCBVOLUSDT,BTCBVOL,USDT,48.5533
1745974462000,BTCBVOLUSDT,BTCBVOL,USDT,48.5534
1745974463001,BTCBVOLUSDT,BTCBVOL,USDT,48.5535
1745974464001,BTCBVOLUSDT,BTCBVOL,USDT,48.5535
1745974465000,BTCBVOLUSDT,BTCBVOL,USDT,48.5536
1745974466000,BTCBVOLUSDT,BTCBVOL,USDT,48.5536
1745974467002,BTCBVOLUSDT,BTCBVOL,USDT,48.5537
1745974468000,BTCBVOLUSDT,BTCBVOL,USDT,48.5537
1745974469000,BTCBVOLUSDT,BTCBVOL,USDT,48.5537
1745974470000,BTCBVOLUSDT,BTCBVOL,USDT,48.5537
1745974471000,BTCBVOLUSDT,BTCBVOL,USDT,48.5536
1745974472000,BTCBVOLUSDT,BTCBVOL,USDT,48.5536
1745974473001,BTCBVOLUSDT,BTCBVOL,USDT,48.5536
1745974474000,BTCBVOLUSDT,BTCBVOL,USDT,48.5535
1745974475000,BTCBVOLUSDT,BTCBVOL,USDT,48.5535
1745974476000,BTCBVOLUSDT,BTCBVOL,USDT,48.5534
1745974477000,BTCBVOLUSDT,BTCBVOL,USDT,48.5533
1745974478001,BTCBVOLUSDT,BTCBVOL,USDT,48.5532
1745974479000,BTCBVOLUSDT,BTCBVOL,USDT,48.5531
1745974480011,BTCBVOLUSDT,BTCBVOL,USDT,48.5530
1745974481000,BTCBVOLUSDT,BTCBVOL,USDT,48.5529
1745974482000,BTCBVOLUSDT,BTCBVOL,USDT,48.5528
1745974483000,BTCBVOLUSDT,BTCBVOL,USDT,48.5527
1745974484001,BTCBVOLUSDT,BTCBVOL,USDT,48.5526
1745974485000,BTCBVOLUSDT,BTCBVOL,USDT,48.5525
1745974486001,BTCBVOLUSDT,BTCBVOL,USDT,48.5525
1745974487000,BTCBVOLUSDT,BTCBVOL,USDT,48.5524
1745974488001,BTCBVOLUSDT,BTCBVOL,USDT,48.5523
1745974489000,BTCBVOLUSDT,BTCBVOL,USDT,48.5522
1745974490000,BTCBVOLUSDT,BTCBVOL,USDT,48.5522
1745974491000,BTCBVOLUSDT,BTCBVOL,USDT,48.5522
1745974492000,BTCBVOLUSDT,BTCBVOL,USDT,48.5522
1745974493000,BTCBVOLUSDT,BTCBVOL,USDT,48.5522
1745974494001,BTCBVOLUSDT,BTCBVOL,USDT,48.5522
1745974495000,BTCBVOLUSDT,BTCBVOL,USDT,48.5521
1745974496002,BTCBVOLUSDT,BTCBVOL,USDT,48.5521
1745974497000,BTCBVOLUSDT,BTCBVOL,USDT,48.5521
1745974498000,BTCBVOLUSDT,BTCBVOL,USDT,48.5522
1745974499000,BTCBVOLUSDT,BTCBVOL,USDT,48.5522
1745974500001,BTCBVOLUSDT,BTCBVOL,USDT,48.5522
1745974501001,BTCBVOLUSDT,BTCBVOL,USDT,48.5523
1745974502002,BTCBVOLUSDT,BTCBVOL,USDT,48.5522
1745974503002,BTCBVOLUSDT,BTCBVOL,USDT,48.5522
1745974504001,BTCBVOLUSDT,BTCBVOL,USDT,48.5523
1745974505003,BTCBVOLUSDT,BTCBVOL,USDT,48.5522
1745974506001,BTCBVOLUSDT,BTCBVOL,USDT,48.5522
1745974507001,BTCBVOLUSDT,BTCBVOL,USDT,48.5522
1745974508000,BTCBVOLUSDT,BTCBVOL,USDT,48.5523
1745974509000,BTCBVOLUSDT,BTCBVOL,USDT,48.5523
1745974510002,BTCBVOLUSDT,BTCBVOL,USDT,48.5523
1745974511001,BTCBVOLUSDT,BTCBVOL,USDT,48.5523
1745974512005,BTCBVOLUSDT,BTCBVOL,USDT,48.5523
1745974513002,BTCBVOLUSDT,BTCBVOL,USDT,48.5523
1745974514006,BTCBVOLUSDT,BTCBVOL,USDT,48.5523
1745974515006,BTCBVOLUSDT,BTCBVOL,USDT,48.5524
1745974516001,BTCBVOLUSDT,BTCBVOL,USDT,48.5525
1745974517000,BTCBVOLUSDT,BTCBVOL,USDT,48.5525
1745974518003,BTCBVOLUSDT,BTCBVOL,USDT,48.5526
1745974519002,BTCBVOLUSDT,BTCBVOL,USDT,48.5527
1745974520001,BTCBVOLUSDT,BTCBVOL,USDT,48.5527
1745974521005,BTCBVOLUSDT,BTCBVOL,USDT,48.5528
1745974522005,BTCBVOLUSDT,BTCBVOL,USDT,48.5529
1745974523000,BTCBVOLUSDT,BTCBVOL,USDT,48.5530
1745974524000,BTCBVOLUSDT,BTCBVOL,USDT,48.5531
1745974525000,BTCBVOLUSDT,BTCBVOL,USDT,48.5531
1745974526000,BTCBVOLUSDT,BTCBVOL,USDT,48.5532
1745974527000,BTCBVOLUSDT,BTCBVOL,USDT,48.5533
1745974528000,BTCBVOLUSDT,BTCBVOL,USDT,48.5533
1745974529002,BTCBVOLUSDT,BTCBVOL,USDT,48.5534
1745974530001,BTCBVOLUSDT,BTCBVOL,USDT,48.5535
1745974531000,BTCBVOLUSDT,BTCBVOL,USDT,48.5536
1745974532002,BTCBVOLUSDT,BTCBVOL,USDT,48.5537
1745974533002,BTCBVOLUSDT,BTCBVOL,USDT,48.5538
1745974534001,BTCBVOLUSDT,BTCBVOL,USDT,48.5539
1745974535000,BTCBVOLUSDT,BTCBVOL,USDT,48.5540
1745974536001,BTCBVOLUSDT,BTCBVOL,USDT,48.5540
1745974537000,BTCBVOLUSDT,BTCBVOL,USDT,48.5540
1745974538000,BTCBVOLUSDT,BTCBVOL,USDT,48.5541
1745974539000,BTCBVOLUSDT,BTCBVOL,USDT,48.5542
1745974540001,BTCBVOLUSDT,BTCBVOL,USDT,48.5542
1745974541000,BTCBVOLUSDT,BTCBVOL,USDT,48.5543
1745974542001,BTCBVOLUSDT,BTCBVOL,USDT,48.5544
1745974543001,BTCBVOLUSDT,BTCBVOL,USDT,48.5545
1745974544001,BTCBVOLUSDT,BTCBVOL,USDT,48.5546
1745974545000,BTCBVOLUSDT,BTCBVOL,USDT,48.5547
1745974546000,BTCBVOLUSDT,BTCBVOL,USDT,48.5547
1745974547004,BTCBVOLUSDT,BTCBVOL,USDT,48.5548
1745974548001,BTCBVOLUSDT,BTCBVOL,USDT,48.5549
1745974549000,BTCBVOLUSDT,BTCBVOL,USDT,48.5550
1745974550000,BTCBVOLUSDT,BTCBVOL,USDT,48.5550
1745974551000,BTCBVOLUSDT,BTCBVOL,USDT,48.5551
1745974552000,BTCBVOLUSDT,BTCBVOL,USDT,48.5552
1745974553003,BTCBVOLUSDT,BTCBVOL,USDT,48.5552
1745974554000,BTCBVOLUSDT,BTCBVOL,USDT,48.5553
1745974555000,BTCBVOLUSDT,BTCBVOL,USDT,48.5554
1745974556000,BTCBVOLUSDT,BTCBVOL,USDT,48.5555
1745974557001,BTCBVOLUSDT,BTCBVOL,USDT,48.5556
1745974558000,BTCBVOLUSDT,BTCBVOL,USDT,48.5557
1745974559001,BTCBVOLUSDT,BTCBVOL,USDT,48.5558
1745974560001,BTCBVOLUSDT,BTCBVOL,USDT,48.5559
1745974561001,BTCBVOLUSDT,BTCBVOL,USDT,48.5560
1745974562000,BTCBVOLUSDT,BTCBVOL,USDT,48.5561
1745974563000,BTCBVOLUSDT,BTCBVOL,USDT,48.5562
1745974564000,BTCBVOLUSDT,BTCBVOL,USDT,48.5563
1745974565000,BTCBVOLUSDT,BTCBVOL,USDT,48.5564
1745974566001,BTCBVOLUSDT,BTCBVOL,USDT,48.5565
1745974567000,BTCBVOLUSDT,BTCBVOL,USDT,48.5566
1745974568000,BTCBVOLUSDT,BTCBVOL,USDT,48.5567
1745974569002,BTCBVOLUSDT,BTCBVOL,USDT,48.5569
1745974570011,BTCBVOLUSDT,BTCBVOL,USDT,48.5570
1745974571001,BTCBVOLUSDT,BTCBVOL,USDT,48.5571
1745974572000,BTCBVOLUSDT,BTCBVOL,USDT,48.5573
1745974573000,BTCBVOLUSDT,BTCBVOL,USDT,48.5573
1745974574001,BTCBVOLUSDT,BTCBVOL,USDT,48.5574
1745974575000,BTCBVOLUSDT,BTCBVOL,USDT,48.5575
1745974576000,BTCBVOLUSDT,BTCBVOL,USDT,48.5576
1745974577000,BTCBVOLUSDT,BTCBVOL,USDT,48.5577
1745974578005,BTCBVOLUSDT,BTCBVOL,USDT,48.5578
1745974579001,BTCBVOLUSDT,BTCBVOL,USDT,48.5579
1745974580000,BTCBVOLUSDT,BTCBVOL,USDT,48.5580
1745974581001,BTCBVOLUSDT,BTCBVOL,USDT,48.5581
1745974582000,BTCBVOLUSDT,BTCBVOL,USDT,48.5582
1745974583002,BTCBVOLUSDT,BTCBVOL,USDT,48.5583
1745974584001,BTCBVOLUSDT,BTCBVOL,USDT,48.5584
1745974585005,BTCBVOLUSDT,BTCBVOL,USDT,48.5585
1745974586000,BTCBVOLUSDT,BTCBVOL,USDT,48.5586
1745974587000,BTCBVOLUSDT,BTCBVOL,USDT,48.5587
1745974588000,BTCBVOLUSDT,BTCBVOL,USDT,48.5588
1745974589002,BTCBVOLUSDT,BTCBVOL,USDT,48.5589
1745974590005,BTCBVOLUSDT,BTCBVOL,USDT,48.5589
1745974591001,BTCBVOLUSDT,BTCBVOL,USDT,48.5590
1745974592000,BTCBVOLUSDT,BTCBVOL,USDT,48.5591
1745974593000,BTCBVOLUSDT,BTCBVOL,USDT,48.5592
1745974594000,BTCBVOLUSDT,BTCBVOL,USDT,48.5592
